Address,Alcohol,Ambience,Area,Best Nights,Bike Parking,Good For Dancing,Good for Groups,Happy Hour,Has Pool Table,Has TV,Music,Name,Noise Level,Outdoor Seating,Parking,Price_Level,Price_Range,Rating,Reviews,Smoking,Takes Reservations,Waiter Service,Waiter_Service,Wi-Fi,index
"777 Main St Fort Worth, TX 76102",Full Bar,Upscale,Downtown,,Yes,,Yes,,,No,,Grace,Average,Yes,Valet,$$$,31-60,4.0,236,,Yes,,Yes,No,0.0
"1408 W Magnolia Ave Fort Worth, TX 76104",Full Bar,Trendy,Southside,"Mon, Fri, Sat",Yes,No,Yes,Yes,No,No,Juke Box,The Usual,Average,Yes,Street,$$,Moderate,4.0,206,Outdoor Area / Patio Only,No,,,,0.0
"2755 S Hulen St Fort Worth, TX 76109",Full Bar,Casual,TCU/West Cliff,,Yes,,Yes,,,Yes,,The Tavern,Average,Yes,Private Lot,$$,11-30,4.0,204,,Yes,,Yes,Free,0.0
"110 E Exchange St Fort Worth, TX 76164",Beer & Wine Only,Casual,Northeast,,Yes,,Yes,,,No,,Love Shack,Average,Yes,Street,$,Under 10,3.5,196,,No,,No,No,0.0
"3351 Texas Sage Trl Fort Worth, TX 76177",Full Bar,Casual,Far North,Fri,No,No,Yes,Yes,,Yes,,The Rock Wood Fired Kitchen,Average,Yes,Private Lot,$$,11-30,3.0,192,No,Yes,,Yes,Free,0.0
"3028 Crockett St Fort Worth, TX 76107",Full Bar,"Casual, Trendy",Arlington Heights,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Kona Grill,Average,Yes,Validated,$$,11-30,3.5,175,No,Yes,,Yes,Free,0.0
"2973 W 7th St Fort Worth, TX 76107",Full Bar,Casual,Arlington Heights,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,DJ,Bar Louie,Average,Yes,Street,$$,11-30,3.0,185,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"4801 Edwards Ranch Rd Fort Worth, TX 76109",Full Bar,"Casual, Trendy",TCU/West Cliff,,Yes,,Yes,,,Yes,,Press Cafe,Average,Yes,Private Lot,$$,11-30,3.5,198,,No,,Yes,Free,0.0
"9365 Rain Lily Trl Fort Worth, TX 76177",Full Bar,Casual,Far North,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Houlihanâ€™s,Average,Yes,,$$,11-30,3.5,152,No,Yes,,Yes,No,0.0
"840 Currie St Fort Worth, TX 76107",Full Bar,Casual,Arlington Heights,"Mon, Sat",Yes,No,Yes,Yes,,Yes,,The Social House,Loud,Yes,Garage,$$,11-30,3.5,163,No,Yes,,Yes,Free,0.0
"304 W Cannon St Fort Worth, TX 76104",Full Bar,Casual,Southside,,Yes,,Yes,,,Yes,,Cannon Chinese Kitchen,Average,Yes,"Street, Private Lot",$$,11-30,4.0,136,,Yes,,Yes,Free,0.0
"1051 W Magnolia Ave Fort Worth, TX 76104",Full Bar,Casual,Southside,,Yes,,Yes,,,Yes,,Shawâ€™s Patio Bar & Grill,Average,Yes,"Street, Private Lot",$$,11-30,3.5,135,,Yes,,Yes,Free,0.0
"1001 W Magnolia Ave Fort Worth, TX 76104",Beer & Wine Only,Casual,Southside,"Mon, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Chimera Brewing Company,Average,Yes,"Street, Private Lot",$$,11-30,4.0,127,Outdoor Area / Patio Only,No,,No,Free,0.0
"1001 Foch St Fort Worth, TX 76107",Full Bar,,Arlington Heights,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Reservoir,Loud,Yes,Street,$$,11-30,3.0,121,Outdoor Area / Patio Only,No,,Yes,No,0.0
"221 W Lancaster Ave Ste 1000 Fort Worth, TX 76102",Full Bar,Casual,Downtown,"Mon, Wed, Sat",Yes,No,Yes,Yes,No,Yes,,T&P Tavern,Average,Yes,Private Lot,$$,11-30,4.0,111,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"3716 Camp Bowie Blvd Fort Worth, TX 76107",Beer & Wine Only,Casual,Arlington Heights,"Tue, Thu, Sat",Yes,No,Yes,Yes,Yes,Yes,Juke Box,The Ginger Man,Average,Yes,Private Lot,$$,Moderate,4.0,98,Yes,No,,,,0.0
"515 Houston St Fort Worth, TX 76102",Full Bar,Casual,Downtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Ojos Locos,Loud,No,Street,$$,11-30,2.5,127,No,No,,Yes,Free,0.0
"6613 Fossil Bluff Dr Fort Worth, TX 76137",Full Bar,Casual,Far North,"Thu, Fri, Sat",No,No,Yes,Yes,Yes,Yes,,Flips Patio Grill,Loud,Yes,Private Lot,$$,11-30,3.5,128,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"9251 Rain Lily Trl Fort Worth, TX 76177",Full Bar,Casual,Far North,,Yes,,Yes,,,Yes,,54th Street Restaurant & Drafthouse,Average,Yes,Private Lot,$$,11-30,3.5,137,,No,,Yes,No,0.0
"4101 Camp Bowie Blvd Fort Worth, TX 76107",Full Bar,"Intimate, Classy",Arlington Heights,,No,,Yes,,,Yes,,Winslowâ€™s Wine Cafe,Average,Yes,Valet,$$,11-30,4.0,104,,Yes,,Yes,Free,0.0
"3010 S Hulen St Fort Worth, TX 76109",Full Bar,,TCU/West Cliff,Sat,No,No,Yes,Yes,Yes,Yes,,BRAVO! Cucina Italiana,Average,Yes,Private Lot,$$,11-30,4.0,118,,Yes,,Yes,Free,0.0
"1500-B Central Ave Charlotte, NC 28205",Full Bar,Trendy,Plaza Midwood,"Fri, Sat, Sun",Yes,No,Yes,No,No,No,DJ,Soul Gastrolounge,Average,Yes,Street,$$,11-30,4.0,750,Outdoor Area / Patio Only,No,,Yes,No,0.0
"415 Hawthorne Ln Charlotte, NC 28204",Beer & Wine Only,Casual,Elizabeth,,Yes,,Yes,,,Yes,,Sabor Latin Street Grill,Average,Yes,"Street, Private Lot",$,Under 10,4.5,555,,No,,No,No,0.0
"118 W 5th St Charlotte, NC 28202",Full Bar,Casual,Fourth Ward,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Dandelion Market,Average,No,Street,$$,11-30,4.0,476,No,Yes,,Yes,Free,0.0
<br/,Full Bar,Trendy,Fourth Ward,"Thu, Fri, Sat",No,No,Yes,Yes,No,Yes,"DJ, Live, Background",5Church,Loud,No,"Valet, Street",$$,11-30,3.5,493,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"300 East Blvd Charlotte, NC 28203",Full Bar,Casual,"South End, Dilworth","Fri, Sat, Sun",Yes,No,Yes,Yes,,No,Background,300 East,Average,Yes,"Street, Private Lot",$$,11-30,4.0,483,No,Yes,,Yes,Free,0.0
"1701 Montford Dr Charlotte, NC 28209",Full Bar,Trendy,South Park,"Mon, Fri, Sat",Yes,No,Yes,No,No,No,Background,Good Food on Montford,Average,No,"Street, Private Lot",$$,11-30,4.5,480,No,No,,Yes,No,0.0
"2909 N Davidson St Ste 200 Charlotte, NC 28205",Full Bar,Casual,NoDa,"Fri, Sat, Sun",Yes,No,Yes,No,No,Yes,Live,Heist Brewery,Average,Yes,Private Lot,$$,11-30,3.5,460,,Yes,,Yes,Free,0.0
"6401 Morrison Blvd Charlotte, NC 28211",Full Bar,Casual,South Park,"Mon, Wed, Sat",Yes,No,Yes,Yes,No,Yes,,Pacoâ€™s Tacos & Tequila,Average,Yes,Private Lot,$$,11-30,4.0,434,,Yes,,Yes,Free,0.0
"201 N Tryon St Ste 1010 Charlotte, NC 28202",Full Bar,"Casual, Trendy",Fourth Ward,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Cowbell Burger & Whiskey Bar,Average,Yes,"Garage, Street, Validated",$$,11-30,4.0,399,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"222 S Caldwell St Charlotte, NC 28202",Full Bar,Trendy,Uptown,,No,,Yes,,,Yes,,Fahrenheit,Average,Yes,Valet,$$$,31-60,3.0,457,,Yes,,Yes,Free,0.0
"327 S Tryon St Charlotte, NC 28202",Full Bar,Classy,Uptown,,Yes,,Yes,,,Yes,,Mimosa Grill,Average,Yes,,$$,11-30,4.0,365,,Yes,,Yes,Free,0.0
"4630 Old Pineville Rd Charlotte, NC 28217",Full Bar,Casual,Uptown,,Yes,,Yes,,,Yes,,McKoyâ€™s Smokehouse & Saloon,Average,Yes,Private Lot,$$,11-30,4.0,386,,No,,Yes,Free,0.0
"150 N College St Charlotte, NC 28202",Full Bar,Trendy,First Ward,,Yes,,Yes,,,No,,Roosterâ€™s Uptown,Average,No,"Garage, Validated",$$,11-30,4.0,318,,Yes,,Yes,Free,0.0
"920 Hamilton St Charlotte, NC 28206",Full Bar,Casual,Third Ward,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,Background,VBGB Beer Hall and Garden,Average,Yes,"Garage, Private Lot, Validated",$,Under 10,4.5,290,Outdoor Area / Patio Only,Yes,,No,Free,0.0
"311 East Blvd Charlotte, NC 28203",Full Bar,Romantic,"South End, Dilworth",,Yes,,Yes,,,No,,Copper,Average,Yes,Private Lot,$$,11-30,4.0,287,,Yes,,Yes,No,0.0
"4150 Yancey Rd Charlotte, NC 28217",Beer & Wine Only,Casual,"South End, Dilworth",,Yes,,Yes,,,Yes,,The Olde Mecklenburg Brewery,Average,Yes,Private Lot,$$,11-30,4.0,304,,No,,Yes,Free,0.0
"401 W 9th St Charlotte, NC 28202",Full Bar,Casual,Fourth Ward,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,,Alexander Michaelâ€™s,Average,No,Street,$$,11-30,4.0,276,No,No,,Yes,Free,0.0
"1301 East Blvd Charlotte, NC 28203",Full Bar,"Casual, Trendy",Dilworth,,Yes,,Yes,,,Yes,,Bakersfield East Blvd,Loud,No,"Valet, Street, Private Lot",$$,11-30,4.0,282,,No,,Yes,No,0.0
"1524 East Blvd Charlotte, NC 28203",Full Bar,Casual,Dilworth,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Lebowskiâ€™s Neighborhood Grill,Average,Yes,Private Lot,$$,11-30,4.5,285,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"3213 N Davidson St Charlotte, NC 28205",Full Bar,"Divey, Casual",NoDa,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,JackBeagles,Average,Yes,Street,$,Under 10,4.0,246,Outdoor Area / Patio Only,No,,Yes,Free,0.0
<br/,Full Bar,Casual,NoDa,,No,No,No,No,,Yes,,Bad Daddyâ€™s Burger Bar,Average,No,Garage,$$,11-30,3.0,259,,No,,Yes,Free,0.0
"1601 Montford Dr Charlotte, NC 28209",Full Bar,Casual,South Park,,Yes,,Yes,,,Yes,,The Roasting Company,Average,Yes,Private Lot,$,Under 10,4.0,245,,No,,No,Free,0.0
"4435 Park Rd Charlotte, NC 28209",Full Bar,Casual,South Park,"Tue, Thu, Fri",Yes,No,Yes,Yes,No,Yes,,Duckworthâ€™s Grill & Taphouse,Average,Yes,Private Lot,$$,11-30,4.0,255,No,No,,Yes,Free,0.0
"1100-E Metropolitan Ave Ste 125-E Charlotte, NC 28204",Full Bar,Classy,Myers Park,,Yes,No,Yes,Yes,,No,,Dresslerâ€™s - Charlotte,Average,Yes,Valet,$$$,31-60,4.0,243,,Yes,,Yes,Free,0.0
"500 S Tryon St Charlotte, NC 28202",Full Bar,Trendy,Uptown,,Yes,No,Yes,No,No,No,,Halcyon,Average,Yes,Garage,$$$,31-60,4.0,232,No,Yes,,Yes,No,0.0
"5501 R C Josh Birmingham Pkwy Charlotte-Douglas International Airport Charlotte, NC 28208",Full Bar,"Classy, Upscale",Uptown,,No,No,Yes,No,,Yes,,Beaudevin,Quiet,No,,$$,11-30,4.0,218,No,No,,Yes,Free,0.0
"6601 Morrison Blvd Charlotte, NC 28211",Full Bar,Casual,South Park,,Yes,,Yes,,,Yes,,Roosterâ€™s at Southpark,Average,Yes,Private Lot,$$,11-30,4.0,237,,Yes,,Yes,Free,0.0
"705 S Sharon Amity Rd Charlotte, NC 28211",Full Bar,Casual,Cotswold,,Yes,,Yes,,,Yes,,Leroy Fox,Average,Yes,Private Lot,$$,11-30,3.5,241,,Yes,,Yes,Free,0.0
"1221 The Plz Charlotte, NC 28203",Full Bar,Casual,Cotswold,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Whiskey Warehouse,Average,Yes,Private Lot,$$,11-30,3.5,229,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"617 S Sharon Amity Rd Charlotte, NC 28211",Full Bar,Casual,Cotswold,Sun,Yes,No,Yes,Yes,No,Yes,,Eddieâ€™s Place,Average,Yes,Private Lot,$$,11-30,4.0,221,No,No,,Yes,Free,0.0
"7716 Rea Rd Charlotte, NC 28277",Full Bar,,Cotswold,"Wed, Sat, Sun",Yes,No,Yes,Yes,,Yes,,Firebirds Wood Fired Grill,Average,Yes,"Valet, Private Lot",$$,11-30,4.0,244,No,Yes,,Yes,Free,0.0
"9605 N Tryon St Ste A Charlotte, NC 28262",Full Bar,Casual,University City,"Mon, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Flying Saucer Draught Emporium,Average,Yes,Private Lot,$$,11-30,4.0,209,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"2007 Commonwealth Ave Charlotte, NC 28205",Beer & Wine Only,"Hipster, Casual",University City,,Yes,,Yes,,,No,,The Common Market,Average,Yes,Street,$,Under 10,4.5,205,,No,,No,Free,0.0
"9005 J M Keynes Dr Charlotte, NC 28262",Full Bar,Casual,University City,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Boardwalk Billys Raw Bar & Ribs,Average,Yes,Private Lot,$$,11-30,3.5,216,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"3120 N Davidson St Charlotte, NC 28205",Full Bar,Casual,NoDa,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,Background,Growlers Pourhouse,Average,No,Street,$$,11-30,4.0,184,No,No,,Yes,No,0.0
"330 N Tryon St Charlotte, NC 28202",Full Bar,"Intimate, Romantic, Classy",First Ward,"Thu, Fri, Sat",Yes,No,Yes,No,No,No,,The Cellar At Duckworthâ€™s,Average,No,Street,$$,11-30,4.5,215,No,Yes,,Yes,No,0.0
"210 E Trade St Ste A-208 EpiCentre Charlotte, NC 28202",Full Bar,Casual,Uptown,"Tue, Fri, Sat",Yes,Yes,Yes,Yes,No,Yes,DJ,Whisky River,Very Loud,Yes,"Valet, Garage, Street",$$,11-30,2.5,200,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"2127 Ayrsley Town Blvd Ste 103 Charlotte, NC 28273",Full Bar,Casual,Steele Creek,,Yes,,Yes,,,Yes,,Harryâ€™s Grille & Tavern,Average,Yes,"Street, Private Lot",$$,11-30,4.0,195,,Yes,,Yes,Free,0.0
"1608 East Blvd Charlotte, NC 28203",Full Bar,Casual,Dilworth,,Yes,,Yes,,,Yes,,Kid Cashew,Average,Yes,Private Lot,$$,11-30,4.0,205,,No,,Yes,Free,0.0
"601 S Cedar St Charlotte, NC 28202",Full Bar,Trendy,Uptown,"Thu, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Draught,Average,Yes,Private Lot,$$,11-30,3.5,176,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"601 Queen Anne Ave N Seattle, WA 98109",Full Bar,Trendy,Lower Queen Anne,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Toulouse Petit Kitchen & Lounge,Average,No,Street,$$,11-30,4.0,2930,No,Yes,,Yes,Free,0.0
<br/,Full Bar,Romantic,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,,No,Live,The Pink Door,Average,Yes,"Garage, Street",$$,11-30,4.0,2594,No,Yes,,Yes,Free,0.0
"1225 4th Ave Seattle, WA 98101",Full Bar,Trendy,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,,No,Background,Purple CafÃ© and Wine Bar,Average,No,"Garage, Street, Validated",$$$,31-60,4.0,1838,No,Yes,,Yes,Free,0.0
"401 Westlake Ave N Seattle, WA 98109",Full Bar,Casual,South Lake Union,,Yes,No,Yes,Yes,No,Yes,,Serious Pie & Biscuit,Average,No,Street,$$,11-30,4.0,1322,No,No,,Yes,Free,0.0
"2226 1st Ave Seattle, WA 98121",Full Bar,Trendy,Belltown,"Mon, Fri, Sun",Yes,No,No,Yes,No,No,Background,List,Average,Yes,Street,$$,11-30,4.5,1288,No,No,,Yes,No,0.0
"1001 E Pike St Seattle, WA 98122",Full Bar,Trendy,Capitol Hill,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,,Quinnâ€™s,Average,No,Street,$$,11-30,4.0,1201,No,No,,Yes,No,0.0
"2030 5th Ave Seattle, WA 98121",Full Bar,Casual,Denny Triangle,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Palace Kitchen,Average,No,Street,$$,11-30,4.0,948,No,Yes,,Yes,Free,0.0
"1361 E Olive Way Seattle, WA 98122",Full Bar,Casual,Capitol Hill,"Thu, Fri, Sat",Yes,No,No,Yes,No,Yes,,Pie Bar,Average,No,Street,$$,Moderate,4.5,918,No,No,,,Free,0.0
"400 N 35th St Seattle, WA 98103",Full Bar,Casual,Fremont,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Brouwerâ€™s Cafe,Average,Yes,Street,$$,11-30,4.0,851,No,No,,Yes,No,0.0
<br/,Full Bar,Hipster,Downtown,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Radiator Whiskey,Loud,No,Street,$$,11-30,4.5,835,No,Yes,,Yes,No,0.0
"1506 6th Ave Seattle, WA 98101",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,Yes,Yes,Background,Tap House Grill,Average,No,Street,$$,11-30,3.5,849,No,Yes,,Yes,Free,0.0
"1501 Western Ave Ste 202 Seattle, WA 98101",Full Bar,Trendy,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,,The Zig Zag CafÃ©,Average,Yes,"Garage, Street",$$,11-30,4.5,793,No,Yes,,Yes,No,0.0
<br/,Full Bar,Intimate,Belltown,"Wed, Fri, Sat",Yes,No,No,Yes,No,No,Background,Bathtub Gin & Co,Average,No,Street,$$,Moderate,4.0,768,No,No,,,No,0.0
"1118 E Pike St Seattle, WA 98122",Full Bar,Hipster,Capitol Hill,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Juke Box,Unicorn,Loud,No,Street,$$,11-30,4.0,753,No,No,,No,No,0.0
"1356 E Olive Way Seattle, WA 98122",Full Bar,Intimate,Capitol Hill,"Thu, Fri, Sat",No,No,No,Yes,No,Yes,Background,Knee High Stocking,Average,No,Street,$$,11-30,4.0,697,No,Yes,,Yes,No,0.0
"1406 12th Ave Seattle, WA 98122",Full Bar,Trendy,Capitol Hill,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Tavern Law,Loud,Yes,Street,$$,11-30,4.0,612,No,Yes,,Yes,No,0.0
"928 12th Ave Seattle, WA 98122",Full Bar,Classy,Central District,"Thu, Fri, Sat",Yes,No,No,No,No,No,Background,Canon,Average,No,Street,$$,11-30,4.0,606,No,Yes,,Yes,No,0.0
"5225 Ballard Ave NW Seattle, WA 98107",Full Bar,"Hipster, Casual",Ballard,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,No,Juke Box,Kingâ€™s Hardware,Loud,Yes,Street,$$,11-30,4.0,565,No,Yes,,Yes,Free,0.0
"2222 2nd Ave Seattle, WA 98121",Full Bar,Divey,Belltown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Juke Box,Shortyâ€™s,Loud,Yes,Street,$,Inexpensive,4.0,551,Outdoor Area / Patio Only,No,,,No,0.0
"410 Broadway E Seattle, WA 98102",Full Bar,Casual,Capitol Hill,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Witness,Average,Yes,"Garage, Street",$$,11-30,4.5,566,No,No,,Yes,No,0.0
"2604 1st Ave Seattle, WA 98121",Full Bar,Casual,Belltown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Some Random Bar,Average,Yes,Street,$$,11-30,4.5,580,No,No,,Yes,No,0.0
"1050 N 34th St Seattle, WA 98103",Beer & Wine Only,Casual,Fremont,"Fri, Sat, Sun",Yes,No,Yes,No,No,No,Background,Fremont Brewing,Average,Yes,Street,$,Inexpensive,4.5,521,No,No,,,No,0.0
<br/,Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Alibi Room,Loud,No,Street,$$,11-30,4.0,502,No,No,,Yes,No,0.0
"517 15th Ave E Seattle, WA 98112",Full Bar,Hipster,Capitol Hill,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Liberty,Average,No,Street,$$,11-30,4.0,470,No,Yes,,Yes,Free,0.0
"526 Queen Anne Ave N Seattle, WA 98109",Full Bar,Divey,Lower Queen Anne,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,Juke Box,Mecca Cafe,Average,No,Street,$,Under 10,4.0,502,No,No,,Yes,No,0.0
<br/,Full Bar,Classy,Downtown,,No,No,Yes,No,No,No,Background,Tulio,Average,Yes,"Valet, Garage, Street",$$$,31-60,4.0,495,No,Yes,,Yes,No,0.0
<br/,Full Bar,Casual,South Lake Union,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Feierabend,Average,Yes,Street,$$,11-30,4.0,424,No,No,,Yes,Free,0.0
<br/,Full Bar,Casual,Downtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,El Borracho,Average,Yes,Street,$$,11-30,4.0,458,No,No,,Yes,No,0.0
"1603 Nagle Pl Seattle, WA 98122",Full Bar,Trendy,Capitol Hill,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Karaoke,Rock Box,Loud,Yes,"Garage, Street",$$,Moderate,4.0,416,Outdoor Area / Patio Only,Yes,,,No,0.0
"2122 2nd Ave Seattle, WA 98121",Full Bar,Casual,Belltown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,The Whisky Bar,Average,No,Street,$$,11-30,4.0,410,Outdoor Area / Patio Only,No,,Yes,No,0.0
"2253 N 56th St Seattle, WA 98103",Full Bar,Casual,Wallingford,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Burgundian,Average,Yes,Street,$$,11-30,4.0,410,No,No,,Yes,No,0.0
"429 Westlake Ave N Seattle, WA 98109",Full Bar,Trendy,South Lake Union,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,re:public,Average,Yes,Street,$$,11-30,4.0,400,No,Yes,,Yes,Free,0.0
"1600 Melrose Ave Seattle, WA 98122",Full Bar,Casual,Capitol Hill,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,Background,The Pine Box,Loud,Yes,Street,$$,11-30,4.0,376,No,No,,Yes,No,0.0
"4720 California Ave SW Seattle, WA 98116",Beer & Wine Only,Casual,"Fairmount Park, Junction","Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Elliott Bay Brewery & Pub,Average,No,Street,$$,11-30,4.0,386,No,No,,Yes,Free,0.0
"4539 California Ave SW Seattle, WA 98116",Full Bar,Casual,Junction,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,,West 5,Average,No,Street,$$,11-30,4.0,388,No,No,,Yes,No,0.0
"607 Summit Ave E Seattle, WA 98102",Full Bar,Intimate,Capitol Hill,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Sun Liquor,Average,Yes,Street,$$,Moderate,4.5,346,Outdoor Area / Patio Only,No,,,,0.0
"711 Westlake Ave Seattle, WA 98109",Full Bar,Casual,"South Lake Union, Westlake","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Cask & Trotter,Average,No,Street,$$,11-30,4.0,364,No,Yes,,Yes,Free,0.0
"5501 Airport Way S Seattle, WA 98108",Full Bar,Divey,Industrial District,"Tue, Fri, Sun",Yes,No,Yes,Yes,No,Yes,Juke Box,Georgetown Liquor Company,Average,No,Street,$$,11-30,4.0,345,No,No,,Yes,Free,0.0
"601 S King St Ste 202 Seattle, WA 98104",Full Bar,Casual,International District,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Fort St. George,Average,No,Street,$$,11-30,3.5,329,No,No,,Yes,No,0.0
"8550 Greenwood Ave N Seattle, WA 98103",Full Bar,,Greenwood,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,No,,Gainsbourg,Average,Yes,Street,$$,11-30,4.0,325,No,Yes,,Yes,Free,0.0
"523 E 17th Ave Denver, CO 80203",Full Bar,Casual,"Northwest, Uptown","Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Steubenâ€™s Food Service,Average,Yes,"Street, Private Lot",$$,11-30,4.0,2008,No,No,,Yes,Free,0.0
"2641 E 2nd Ave Denver, CO 80206",Full Bar,Casual,"Southeast, Cherry Creek","Thu, Fri, Sat",Yes,No,Yes,Yes,Yes,Yes,Juke Box,Cherry Cricket,Loud,Yes,Street,$$,11-30,4.0,1928,No,No,,Yes,No,0.0
"1317 14th St Denver, CO 80202",Full Bar,Trendy,"Northwest, Lodo",,Yes,,Yes,,,Yes,,Euclid Hall Bar & Kitchen,Average,Yes,Street,$$,11-30,4.0,1618,,Yes,,Yes,Free,0.0
"206 E 13th Ave Denver, CO 80203",Full Bar,Hipster,"Southwest, Capitol Hill","Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,Background,City Oâ€™ City,Average,Yes,Street,$$,11-30,4.0,1246,No,Yes,,Yes,Free,0.0
"1530 Blake St Ste A Denver, CO 80202",Full Bar,Casual,"Northwest, Lodo","Thu, Fri, Sat",Yes,No,Yes,Yes,,Yes,Background,Freshcraft,Average,Yes,Street,$$,11-30,4.0,797,No,Yes,,Yes,Free,0.0
"1700 Vine St Denver, CO 80206",Full Bar,Casual,Northeast,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,,Vine Street Pub & Brewery,Average,Yes,Street,$$,11-30,4.0,763,Outdoor Area / Patio Only,No,,Yes,No,0.0
"1555 Court Pl Denver, CO 80202",Full Bar,Casual,"Northwest, CBD","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Yard House,Average,Yes,"Valet, Garage, Street",$$,11-30,3.5,711,No,No,,Yes,Free,0.0
"2219 W 32nd Ave Denver, CO 80211",Full Bar,Casual,"Highland, Northwest","Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Highland Tap and Burger,Average,Yes,"Street, Private Lot",$$,11-30,4.0,689,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"1808 Blake St Denver, CO 80202",Full Bar,Trendy,"Northwest, Lodo","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,DJ,The 9th Door,Average,Yes,Street,$$,11-30,4.0,565,No,Yes,,Yes,No,0.0
"3160 Tejon St Denver, CO 80211",Full Bar,Classy,"Highland, Northwest","Mon, Fri, Sat",Yes,No,No,No,No,No,Background,Williams & Graham,Average,No,Street,$$,11-30,4.0,576,No,Yes,,Yes,No,0.0
"2376 15th St Denver, CO 80202",Full Bar,Casual,"Highland, Northwest","Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,My Brotherâ€™s Bar,Average,Yes,Street,$,Under 10,4.0,559,No,No,,Yes,No,0.0
"1530 16th St Ste 101 Denver, CO 80202",Full Bar,"Hipster, Casual","Northwest, Lodo","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Illegal Peteâ€™s,Loud,Yes,Street,$,Under 10,4.0,533,Outdoor Area / Patio Only,No,,No,Free,0.0
