Address,Alcohol,Ambience,Area,Best Nights,Bike Parking,Good For Dancing,Good for Groups,Happy Hour,Has Pool Table,Has TV,Music,Name,Noise Level,Outdoor Seating,Parking,Price_Level,Price_Range,Rating,Reviews,Smoking,Takes Reservations,Waiter Service,Waiter_Service,Wi-Fi,index
"2701 N Stanton St El Paso, TX 79902",Full Bar,"Trendy, Classy","Southwest, Capitol Hill",Sun,Yes,No,Yes,Yes,,Yes,,G2 Geogeske,Average,No,Private Lot,$$,11-30,3.5,74,,Yes,,Yes,No,0.0
"9201 Gateway Blvd W El Paso, TX 79925",Full Bar,Casual,"Southwest, Capitol Hill",Sat,Yes,No,Yes,Yes,No,Yes,DJ,Andale Mexican Restaurant & Cantina,Very Loud,No,Private Lot,$$,11-30,3.5,74,No,Yes,,Yes,No,0.0
"8889 Gateway Blvd W Ste 900 El Paso, TX 79925",Full Bar,Casual,"Southwest, Capitol Hill","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Twin Peaks,Average,Yes,Private Lot,$$,11-30,3.0,75,Yes,No,,Yes,Free,0.0
"3233 N Mesa Ste 301 El Paso, TX 79902",,,"Southwest, Capitol Hill",,Yes,,,,,,,Ode Brewing,,,"Street, Private Lot",$$,Moderate,4.0,87,,,,,,0.0
"1201 Lafayette Dr El Paso, TX 79907",Beer & Wine Only,Divey,"Southwest, Capitol Hill",,Yes,,Yes,,,Yes,,Chuco Burgers and Dogs,Average,No,Private Lot,$,Under 10,4.0,76,,No,,Yes,No,0.0
"4012 N Mesa St El Paso, TX 79902",Full Bar,"Hipster, Casual, Trendy","Southwest, Capitol Hill","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Hope and Anchor,Loud,Yes,Private Lot,$$,11-30,4.0,61,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"4012 N Mesa St El Paso, TX 79902",Full Bar,"Hipster, Casual","Southwest, Capitol Hill",,No,,Yes,,,No,,Sabertooth Food,Average,Yes,Private Lot,$$,11-30,4.0,71,,No,,Yes,No,0.0
"4935 N Mesa St Ste 1A El Paso, TX 79912",Full Bar,"Trendy, Romantic, Upscale","Southwest, Capitol Hill",,Yes,No,Yes,Yes,No,No,,Stonewood Modern American Grill,Average,Yes,Street,$$$,31-60,3.5,74,No,Yes,,Yes,No,0.0
"1204 Airway Blvd El Paso, TX 79925",Full Bar,Casual,"Southwest, Capitol Hill","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Ojos Locos,Loud,Yes,Private Lot,$$,11-30,3.0,66,No,No,,Yes,Free,0.0
"4119 N Mesa St El Paso, TX 79902",Full Bar,Divey,"Southwest, Capitol Hill",,Yes,,Yes,,,Yes,,Lucy’s Restaurant,Quiet,No,Private Lot,$,Under 10,4.0,56,,No,,Yes,No,0.0
"408 E San Antonio Ave El Paso, TX 79901",Full Bar,Divey,"Southwest, Capitol Hill","Fri, Sat, Sun",Yes,Yes,Yes,Yes,Yes,Yes,Juke Box,The Tap,Average,No,Street,$,Under 10,4.0,60,No,No,,Yes,No,0.0
"420 E San Antonio Ave El Paso, TX 79901",Full Bar,Casual,"Southwest, Capitol Hill","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Nolita Corner Bistro,Average,No,Street,$$,11-30,3.5,58,No,Yes,,Yes,Free,0.0
"4176 N Mesa St El Paso, TX 79902",Beer & Wine Only,Casual,"Southwest, Capitol Hill","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Rulis International Kitchen,Average,Yes,Private Lot,$$,11-30,4.0,51,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"2270 Joe Battle Blvd Ste B &amp; C El Paso, TX 79938",Full Bar,Romantic,"Southwest, Capitol Hill","Thu, Fri, Sat",Yes,No,Yes,Yes,,Yes,Live,Mystic Grape Wine Bar & Suds,Average,No,Private Lot,$$,Moderate,4.5,57,No,Yes,,,Free,0.0
"9530 Viscount Blvd Ste 2K El Paso, TX 79925",Full Bar,Casual,"Southwest, Capitol Hill","Sat, Sun",Yes,No,Yes,Yes,No,Yes,Juke Box,German Pub,Average,Yes,Private Lot,$,Under 10,3.5,44,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"5360 N Mesa St El Paso, TX 79912",Beer & Wine Only,"Divey, Casual","Southwest, Capitol Hill",,Yes,No,Yes,Yes,Yes,Yes,,Little Shack,Average,Yes,Street,$,Under 10,3.5,50,,No,,Yes,No,0.0
"9615 Montana Ave El Paso, TX 79925",Beer & Wine Only,Casual,"Southwest, Capitol Hill","Fri, Sat, Sun",Yes,No,Yes,Yes,Yes,Yes,,Clasico Kitchen Bar,Average,Yes,Private Lot,$$,11-30,4.0,53,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"3329 Fort Blvd El Paso, TX 79930",Full Bar,Casual,"Southwest, Capitol Hill",,Yes,No,Yes,Yes,No,Yes,,Border Burger Bar,,No,,$,Under 10,4.0,59,,No,,Yes,Paid,0.0
"5860 N Mesa St El Paso, TX 79912",Full Bar,Classy,"Southwest, Capitol Hill","Thu, Fri, Sat",No,No,Yes,Yes,,Yes,,Cafe Grille,Average,Yes,"Valet, Private Lot",$$,11-30,3.5,60,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"675 15th St NW Washington, DC 20005",Full Bar,Classy,"Southwest, Capitol Hill","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Old Ebbitt Grill,Average,No,"Valet, Street",$$,11-30,4.0,5340,No,Yes,,Yes,No,0.0
"1234 H St NE Washington, DC 20002",Full Bar,Hipster,H Street Corridor/Atlas District/Near Northeast,"Thu, Fri, Sat",Yes,No,No,Yes,No,No,,Toki Underground,Loud,No,Street,$$,11-30,4.0,1695,No,Yes,,Yes,No,0.0
"2459 18th St NW Washington, DC 20009",Full Bar,Casual,Adams Morgan,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Live,Tryst,Loud,Yes,"Street, Validated",$$,11-30,4.0,1275,No,No,,Yes,Free,0.0
"1337 14th St NW Fl 2 Washington, DC 20005",Full Bar,Trendy,Logan Circle,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,Background,ChurchKey,Loud,No,Street,$$,11-30,4.0,1210,No,No,,Yes,No,0.0
"1320 14th St NW Washington, DC 20005",Full Bar,Casual,Logan Circle,Sat,Yes,No,Yes,Yes,No,Yes,Background,The Pig,Average,Yes,Street,$$,11-30,4.0,1179,No,Yes,,Yes,Free,0.0
"901 New York Ave NW Washington, DC 20001",Full Bar,Classy,Logan Circle,"Mon, Tue, Wed",Yes,No,Yes,Yes,No,Yes,,Acadiana,Average,Yes,"Valet, Street",$$$,31-60,4.0,1137,No,Yes,,Yes,Free,0.0
"901 I St NW Washington, DC 20001",Full Bar,"Casual, Trendy",Logan Circle,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,City Tap House,Average,No,"Garage, Street",$$,11-30,4.0,1083,No,Yes,,Yes,Free,0.0
"775 G St NW Washington, DC 20001",Full Bar,Trendy,Logan Circle,"Thu, Fri, Sat",Yes,No,Yes,Yes,,No,Background,Proof Restaurant,Average,Yes,,$$$,31-60,4.0,852,No,Yes,,Yes,No,0.0
"2009 14th St NW Washington, DC 20009",Full Bar,Intimate,U Street Corridor,"Thu, Fri, Sat",Yes,No,No,No,No,No,Background,The Gibson,Average,Yes,Street,$$$,Pricey,4.0,823,No,Yes,,,No,0.0
"444 7th St NW Washington, DC 20004",Full Bar,Trendy,Penn Quarter,"Fri, Sat",Yes,No,Yes,Yes,No,Yes,,SEI,Average,No,"Valet, Street",$$$,31-60,4.0,727,No,Yes,,Yes,,0.0
"3236 M St NW Washington, DC 20007",Full Bar,Casual,Georgetown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Clyde’s of Georgetown,Average,No,"Garage, Street",$$,11-30,4.0,744,No,Yes,,Yes,Free,0.0
"801 Pennsylvania Ave NW Washington, DC 20004",Full Bar,"Casual, Trendy",Penn Quarter,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,b DC Penn Quarter,Average,No,Street,$$,11-30,4.0,773,No,No,,Yes,Free,0.0
"505 H St NW Washington, DC 20001",,Casual,Chinatown,,Yes,No,Yes,Yes,No,No,,Momiji,Average,,Street,$$,11-30,4.0,680,No,,,,No,0.0
"1827 Jefferson Pl NW Washington, DC 20036",Full Bar,Casual,Dupont Circle,"Tue, Wed, Fri",Yes,No,Yes,Yes,No,Yes,Background,St. Arnold’s,Average,No,Street,$$,11-30,4.0,606,No,Yes,,Yes,Free,0.0
"3050 K St NW Ste 101 Washington, DC 20007",Full Bar,"Romantic, Classy, Upscale",Dupont Circle,"Wed, Sat, Sun",Yes,No,Yes,Yes,No,No,,Fiola Mare,Average,Yes,Valet,$$$,31-60,4.0,699,No,Yes,,Yes,No,0.0
"1513 17th St NW Washington, DC 20036",Full Bar,Casual,Dupont Circle,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Duke’s Grocery,Average,Yes,Street,$$,11-30,4.0,641,No,Yes,,Yes,Free,0.0
"453 K St NW Washington, DC 20001",Full Bar,"Casual, Trendy",Dupont Circle,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,Background,Mandu,Average,Yes,Street,$$,11-30,4.0,572,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"2036 G St NW Washington, DC 20052",Full Bar,Casual,Foggy Bottom,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Tonic,Average,Yes,"Garage, Street",$$,11-30,3.0,590,No,Yes,,Yes,Free,0.0
"1345 Connecticut Ave NW Washington, DC 20036",Full Bar,Divey,Dupont Circle,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Juke Box,The Big Hunt,Loud,Yes,Street,$,Inexpensive,3.5,509,Outdoor Area / Patio Only,No,,,No,0.0
"1501 9th St NW Washington, DC 20001",Full Bar,"Hipster, Trendy",Shaw,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Chaplin’s,Average,Yes,"Valet, Garage, Street, Private Lot",$$,11-30,4.0,538,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"1218 Wisconsin Ave NW Washington, DC 20007",Full Bar,,Georgetown,"Fri, Sat, Sun",No,No,Yes,Yes,No,Yes,,El Centro,Loud,Yes,Street,$$,11-30,3.5,605,No,Yes,,Yes,No,0.0
"1800 Connecticut Ave NW Washington, DC 20009",Full Bar,,Georgetown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,DJ,Russia House Restaurant & Lounge,Average,No,Street,$$$,31-60,4.0,514,No,Yes,,Yes,No,0.0
"1355 H St NE Washington, DC 20002",Full Bar,Casual,Georgetown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Biergarten Haus,Loud,Yes,"Valet, Street",$$,11-30,3.5,485,Yes,Yes,,Yes,No,0.0
"3718 14th St NW Washington, DC 20010",Full Bar,Divey,Georgetown,"Mon, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Red Derby,Average,Yes,Street,$,Under 10,4.0,473,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"1101 4th St SW Washington, DC 20024",Full Bar,Trendy,Georgetown,"Mon, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Station 4,Average,Yes,Street,$$,11-30,3.0,526,No,Yes,,Yes,Free,0.0
"1610 14th St NW Washington, DC 20009",Full Bar,Trendy,Logan Circle,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Ghibellina,Average,Yes,"Valet, Street",$$,11-30,4.0,483,No,Yes,,Yes,Free,0.0
"613 Pennsylvania Ave SE Washington, DC 20003",Full Bar,"Hipster, Trendy",Capitol Hill,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Barrel,Average,Yes,Street,$$,11-30,4.5,471,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"1330 U St NW Washington, DC 20009",Full Bar,Trendy,U Street Corridor,"Thu, Fri, Sat",No,No,Yes,Yes,No,Yes,Background,The Fainting Goat,Average,No,Street,$$,11-30,4.0,431,No,Yes,,Yes,Free,0.0
"3234 11th St NW Washington, DC 20010",Full Bar,,Columbia Heights,"Fri, Sat, Sun",Yes,No,No,Yes,,No,Background,Room 11,Average,Yes,Street,$$,11-30,4.0,407,Outdoor Area / Patio Only,No,,Yes,No,0.0
"1539 7th St NW Washington, DC 20001",Full Bar,Hipster,Shaw,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,The Passenger,Loud,No,Street,$$,11-30,4.0,365,No,No,,Yes,No,0.0
"520 N Capitol St NW Washington, DC 20001",Full Bar,Casual,Shaw,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Live,The Dubliner,Average,Yes,Street,$$,11-30,3.5,422,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"714 7th St NW Washington, DC 20001",Full Bar,Casual,Shaw,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Juke Box,Rocket Bar,Loud,No,Street,$$,Moderate,3.0,344,No,No,,,No,0.0
"331 Pennsylvania Ave SE Washington, DC 20003",Full Bar,Divey,Capitol Hill,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Juke Box,Tune Inn,Average,Yes,Street,$,Under 10,3.5,380,Outdoor Area / Patio Only,No,,Yes,No,0.0
"2321 18th St NW Washington, DC 20009",Full Bar,,Adams Morgan,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,DJ,Bourbon,Loud,Yes,"Garage, Street",$$,11-30,3.5,332,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"3433 Connecticut Ave NW Washington, DC 20008",Full Bar,Casual,Cleveland Park,"Mon, Tue, Fri",Yes,No,Yes,Yes,No,Yes,Background,St. Arnold’s Mussel Bar,Loud,Yes,Street,$$,11-30,4.0,348,No,Yes,,Yes,Free,0.0
"1333 14th St NW Washington, DC 20005",Full Bar,"Hipster, Casual",Logan Circle,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Slipstream,Average,No,Street,$$,Moderate,4.0,347,No,No,,,Free,0.0
"116 Rhode Island Ave NW Washington, DC 20001",Full Bar,"Hipster, Casual",Bloomingdale,"Wed, Thu, Fri",Yes,No,Yes,Yes,No,Yes,Background,Boundary Stone,Average,Yes,Street,$$,11-30,4.0,355,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"917 V St NW Washington, DC 20001",Full Bar,Hipster,Bloomingdale,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,American Ice Company,Loud,Yes,Street,$$,11-30,3.5,333,Outdoor Area / Patio Only,No,,Yes,No,0.0
"1110 H St NE Washington, DC 20002",Full Bar,"Hipster, Trendy",H Street Corridor/Atlas District/Near Northeast,"Fri, Sat, Sun",Yes,No,No,No,No,No,,Copycat Co,Average,Yes,Street,$$,11-30,4.5,325,Outdoor Area / Patio Only,No,,No,Free,0.0
"709 D St NW Washington, DC 20004",Full Bar,Trendy,Penn Quarter,"Thu, Fri, Sat",Yes,No,Yes,Yes,,Yes,Background,The Partisan,Average,Yes,Street,$$,11-30,4.0,328,No,Yes,,Yes,Free,0.0
"500 Commonwealth Ave Boston, MA 02215",Full Bar,Trendy,Penn Quarter,,Yes,,Yes,,,No,,Island Creek Oyster Bar,Average,No,Street,$$$,31-60,4.5,2110,,Yes,,Yes,No,0.0
"541 Tremont St Boston, MA 02116",Full Bar,Trendy,South End,"Thu, Fri, Sat",Yes,No,Yes,No,,Yes,Live,The Beehive,Loud,Yes,"Valet, Garage, Street",$$,11-30,3.5,1811,No,Yes,,Yes,No,0.0
"800 Boylston St Ste 52 Boston, MA 02199",Full Bar,"Classy, Upscale",Back Bay,,Yes,No,Yes,No,,Yes,Live,Top of the Hub,Average,No,Garage,$$$,31-60,3.5,1756,No,Yes,,Yes,Free,0.0
"1704 Washington St Boston, MA 02118",Full Bar,Trendy,South End,,Yes,,Yes,,,No,,Toro,Loud,Yes,"Valet, Street",$$$,31-60,4.0,1714,,No,,Yes,Free,0.0
"560 Harrison Ave Boston, MA 02118",Full Bar,,South End,,Yes,,Yes,,,Yes,,Gaslight Brasserie,Average,Yes,"Street, Private Lot",$$,11-30,4.0,1628,,Yes,,Yes,Free,0.0
"528 Commonwealth Ave Boston, MA 02215",Full Bar,Classy,South End,"Thu, Fri, Sat",Yes,No,Yes,No,No,No,Background,Eastern Standard Kitchen and Drinks,Average,Yes,"Valet, Street",$$$,31-60,4.0,1573,No,Yes,,Yes,No,0.0
"348 Congress St Boston, MA 02228",Full Bar,Trendy,"South Boston, Waterfront","Thu, Fri, Sat",Yes,No,No,No,No,No,Background,Drink,Average,No,Street,$$$,31-60,4.0,1351,No,No,,Yes,No,0.0
"361 Boylston St Boston, MA 02116",Full Bar,Casual,Back Bay,,Yes,,Yes,,,Yes,,The Parish Cafe,Average,Yes,Street,$$,11-30,4.0,1193,,No,,Yes,Free,0.0
"271 Dartmouth St Boston, MA 02116",Full Bar,Trendy,Back Bay,"Thu, Fri, Sat",Yes,No,Yes,No,No,No,Background,Lolita Cocina & Tequila Bar,Loud,No,Street,$$,11-30,4.0,1306,No,Yes,,Yes,No,0.0
"130 Dartmouth St Boston, MA 02116",Full Bar,Casual,Back Bay,,Yes,,Yes,,,No,,The Salty Pig,Average,Yes,Street,$$,11-30,4.0,1129,,Yes,,Yes,No,0.0
"907 Boylston St Boston, MA 02115",Full Bar,Casual,Back Bay,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Juke Box,The Pour House,Loud,No,Street,$,Under 10,3.5,977,No,No,,Yes,No,0.0
"33 Union St Boston, MA 02108",Beer & Wine Only,Casual,Back Bay,"Thu, Fri, Sat",Yes,No,No,No,No,No,,Saus,Average,No,"Street, Validated",$,Under 10,4.0,993,No,No,,No,Free,0.0
"327 Newbury St Boston, MA 02115",Full Bar,Trendy,Back Bay,"Thu, Fri, Sat",Yes,No,Yes,No,,Yes,Background,Sonsie,Average,No,"Valet, Street",$$,11-30,3.5,981,No,Yes,,Yes,Free,0.0
"270 Northern Ave Boston, MA 02210",Full Bar,Trendy,"South Boston, Waterfront","Thu, Fri, Sat",Yes,No,Yes,No,,Yes,Background,Legal Harborside,Average,Yes,"Valet, Garage, Street, Validated",$$$,31-60,3.5,933,No,No,,Yes,No,0.0
"69 Bromfield St Boston, MA 02108",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,Background,Silvertone,Loud,No,Street,$$,11-30,4.0,758,No,No,,Yes,No,0.0
"223 Columbus Ave Boston, MA 02116",Full Bar,"Classy, Upscale",Back Bay,"Fri, Sat, Sun",No,No,Yes,No,No,Yes,Background,Mistral,Average,No,"Valet, Street",$$$$,Above 61,4.0,819,No,Yes,,Yes,Free,0.0
"383 Congress St Boston, MA 02210",Beer & Wine Only,Trendy,"South Boston, Waterfront",,Yes,,Yes,,,No,,Row 34,Average,Yes,Garage,$$$,31-60,4.5,843,,Yes,,Yes,Free,0.0
"569 Tremont St Boston, MA 02118",Full Bar,,South End,"Thu, Fri, Sat",No,No,Yes,No,No,No,Background,Aquitaine,Average,No,"Valet, Street",$$$,31-60,4.0,756,No,Yes,,Yes,Free,0.0
"1525 Washington St Boston, MA 02118",Full Bar,Trendy,South End,,Yes,No,Yes,No,,Yes,,Stella,Average,Yes,Street,$$$,31-60,4.0,704,,Yes,,Yes,No,0.0
"1395 Washington St Boston, MA 02118",Full Bar,Trendy,South End,,Yes,No,Yes,,No,Yes,Background,The Gallows,Average,No,"Valet, Street",$$,11-30,4.0,700,,Yes,,Yes,Free,0.0
"61 Brookline Ave Boston, MA 02215",Full Bar,Casual,Fenway,"Thu, Fri, Sat",Yes,No,Yes,No,,Yes,"Juke Box, Music Videos",Boston Beer Works,Average,No,Street,$$,11-30,3.5,616,No,Yes,,Yes,No,0.0
"253 Shawmut Ave Boston, MA 02118",Beer & Wine Only,,South End,"Thu, Fri, Sat",Yes,No,No,No,,No,,Coppa,Average,Yes,Street,$$$,31-60,4.0,669,No,Yes,,Yes,Free,0.0
"50 Dalton St Boston, MA 02115",Beer & Wine Only,Divey,Back Bay,"Thu, Fri, Sat",No,No,Yes,No,No,Yes,Background,Bukowski Tavern,Average,No,Street,$$,11-30,3.5,622,No,No,,Yes,No,0.0
"131 State St Boston, MA 02109",Full Bar,,Financial District,"Thu, Fri, Sat",No,No,Yes,No,No,Yes,Live,Bostonia Public House,Average,Yes,"Garage, Street",$$,11-30,4.0,669,No,Yes,,Yes,Free,0.0
"21 Temple Pl Boston, MA 02111",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,Background,Jm Curley,Loud,No,"Street, Validated",$$,11-30,4.0,613,No,No,,Yes,No,0.0
"9A Tyler St Boston, MA 02111",Full Bar,"Hipster, Trendy",Chinatown,,Yes,,Yes,,,Yes,,Shojo,Loud,No,Street,$$,11-30,4.0,556,,Yes,,Yes,No,0.0
"45 Union St Boston, MA 02108",Full Bar,Casual,Chinatown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,The Bell In Hand,Average,No,Street,$$,Moderate,3.0,592,No,No,,,Free,0.0
"355 Congress St Boston, MA 02210",Full Bar,Casual,"South Boston, Waterfront","Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Live,Lucky’s Lounge,Average,No,Street,$$,11-30,3.5,554,No,Yes,,Yes,Free,0.0
"250 Northern Ave Boston, MA 02210",Full Bar,Trendy,"South Boston, Waterfront",,Yes,,Yes,,,Yes,,Temazcal Tequila Cantina,Loud,Yes,"Valet, Street",$$$,31-60,3.0,616,,Yes,,Yes,Free,0.0
"329 Columbus Ave Boston, MA 02116",Full Bar,Casual,Back Bay,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,,Coda,Average,No,"Garage, Street, Validated",$$,11-30,4.0,533,No,No,,Yes,Free,0.0
"525 Tremont St Boston, MA 02116",Full Bar,Trendy,South End,"Thu, Fri, Sat",Yes,No,Yes,No,,No,Background,Barcelona Wine Bar South End,Average,Yes,Street,$$,11-30,4.5,600,No,Yes,,Yes,No,0.0
"278 Shawmut Ave Boston, MA 02118",Full Bar,Intimate,South End,"Wed, Fri, Sat",Yes,No,No,No,No,No,Background,Franklin Café,Average,No,Street,$$,11-30,4.0,482,No,No,,Yes,No,0.0
"138 Cambridge St Boston, MA 02114",Full Bar,"Casual, Trendy",Beacon Hill,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,Background,The Tip Tap Room,Average,No,Street,$$,11-30,4.0,511,No,Yes,,Yes,Free,0.0
"916 Commonwealth Ave Boston, MA 02215",Full Bar,Casual,Allston/Brighton,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,Background,Sunset Cantina,Loud,Yes,Street,$$,11-30,3.5,511,No,No,,Yes,No,0.0
"21 Beacon St Boston, MA 02108",Full Bar,Casual,"Downtown, Beacon Hill",,No,,Yes,,,Yes,,Scollay Square,Average,Yes,Street,$$,11-30,4.0,479,,Yes,,Yes,No,0.0
"48 Temple Pl Boston, MA 02111",Full Bar,,Downtown,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,Background,Stoddard’s Fine Food & Ale,Loud,No,"Garage, Street, Validated",$$,11-30,3.5,492,No,Yes,,Yes,No,0.0
"476 Commonwealth Ave Boston, MA 02115",Beer & Wine Only,Hipster,Downtown,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,Background,The Lower Depths,Loud,Yes,Street,$$,11-30,3.5,448,No,No,,Yes,No,0.0
"604 Columbus Ave Boston, MA 02118",Full Bar,Trendy,Downtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Live,Darryl’s Corner Bar & Kitchen,Loud,No,"Garage, Street, Private Lot",$$,11-30,3.5,524,No,No,,Yes,Free,0.0
"160 State St Boston, MA 02109",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Live,The Black Rose,Average,No,Street,$$,11-30,3.5,470,No,Yes,,Yes,No,0.0
"62 Brookline Ave Boston, MA 02215",Full Bar,Casual,Fenway,"Fri, Sat, Sun",Yes,No,Yes,No,No,Yes,,Cask’n Flagon,Loud,Yes,Street,$$,11-30,3.5,454,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"2200 W Lafayette Blvd Detroit, MI 48216",Full Bar,"Hipster, Casual",Fenway,"Tue, Wed, Thu",Yes,No,Yes,Yes,No,Yes,Background,Green Dot Stables,Average,Yes,Private Lot,$,Under 10,4.0,1360,No,No,,Yes,No,0.0
"1128 Washington Blvd Detroit, MI 48226",Full Bar,Upscale,Downtown Detroit,,No,,Yes,,,No,,Roast,Average,No,Valet,$$$,31-60,4.0,792,,Yes,,Yes,No,0.0
"175 W Troy St Ferndale, MI 48220",Full Bar,Casual,Downtown Ferndale,"Thu, Fri, Sat",Yes,No,Yes,Yes,,Yes,Background,One-Eyed Betty’s,Loud,No,Street,$$,11-30,4.0,826,No,No,,Yes,Free,0.0
"719 Griswold St Ste 180 Detroit, MI 48226",Full Bar,Trendy,Downtown Detroit,"Fri, Sat, Sun",Yes,No,Yes,No,No,No,Background,Dime Store,Average,No,"Garage, Street, Validated",$$,11-30,4.5,676,No,No,,Yes,Free,0.0
"3921 2nd Ave Detroit, MI 48201",Full Bar,Trendy,"Midtown, Cass Corridor",,Yes,,Yes,,,No,,Selden Standard,Average,Yes,Street,$$,11-30,4.5,629,,Yes,,Yes,No,0.0
"1300 Porter St Detroit, MI 48226",Full Bar,Casual,Corktown,"Mon, Tue, Fri",Yes,No,Yes,Yes,,No,,Mudgie’s Deli,Average,No,"Street, Private Lot",$$,11-30,4.5,604,No,No,,Yes,Free,0.0
"2163 Michigan Ave Detroit, MI 48216",Full Bar,Casual,Corktown,,Yes,,Yes,,,Yes,,Mercury Burger Bar,Average,Yes,Street,$$,11-30,4.0,563,,No,,Yes,Free,0.0
"1500 Woodward Ave Detroit, MI 48226",Full Bar,Classy,Downtown Detroit,,No,,Yes,,,No,,Wright & Company,Loud,No,Street,$$,11-30,4.5,551,,No,,Yes,Free,0.0
"1331 Broadway St Detroit, MI 48226",Full Bar,"Hipster, Trendy",Downtown Detroit,,Yes,,Yes,,,Yes,,Punch Bowl Social Detroit,Average,No,"Garage, Street",$$,11-30,3.0,540,,Yes,,Yes,Free,0.0
"4265 Woodward Ave Detroit, MI 48201",Full Bar,Casual,Midtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,HopCat,Loud,Yes,Street,$$,11-30,4.0,458,No,No,,Yes,Free,0.0
"500 Woodward Ave Detroit, MI 48226",Full Bar,Trendy,Downtown Detroit,,Yes,,Yes,,,Yes,,Townhouse,Average,Yes,Garage,$$,11-30,3.0,452,,Yes,,Yes,Free,0.0
"241 W Nine Mile Ferndale, MI 48220",Full Bar,"Hipster, Trendy",Downtown Ferndale,"Thu, Fri, Sat",Yes,No,Yes,No,No,No,Background,Public House,Average,No,Street,$$,11-30,4.0,408,No,No,,Yes,No,0.0
"470 W Canfield St Detroit, MI 48201",Beer & Wine Only,Hipster,"Midtown, Cass Corridor",,Yes,,Yes,,,Yes,,Motor City Brewing Works,Average,Yes,Private Lot,$$,11-30,4.0,387,,No,,Yes,Free,0.0
"2030 Park Ave Detroit, MI 48226",Full Bar,Classy,Downtown Detroit,"Thu, Fri, Sat",No,No,Yes,Yes,No,No,Live,Cliff Bell’s,Loud,No,"Valet, Street",$$,11-30,3.5,425,No,Yes,,Yes,Free,0.0
